review_id,location,review_text_clean,aspect,sentiment,polarity,confidence,aspect_sentences
REV_001094,Nilaveli Beach,"we stayed at oceanfront condos and enjoyed the beautiful nilaveli beach. the water was lovely although there were a few jelly fish, but they did not seem to sting and it didnt stop us enjoying the beach.",location,positive,0.43,0.43,"['we stayed at oceanfront condos and enjoyed the beautiful nilaveli beach.', 'the water was lovely although there were a few jelly fish, but they did not seem to sting and it didnt stop us enjoying the beach.']"
REV_001094,Nilaveli Beach,"we stayed at oceanfront condos and enjoyed the beautiful nilaveli beach. the water was lovely although there were a few jelly fish, but they did not seem to sting and it didnt stop us enjoying the beach.",amenities,positive,0.43,0.43,"['we stayed at oceanfront condos and enjoyed the beautiful nilaveli beach.', 'the water was lovely although there were a few jelly fish, but they did not seem to sting and it didnt stop us enjoying the beach.']"
REV_001094,Nilaveli Beach,"we stayed at oceanfront condos and enjoyed the beautiful nilaveli beach. the water was lovely although there were a few jelly fish, but they did not seem to sting and it didnt stop us enjoying the beach.",view,positive,0.675,0.675,['we stayed at oceanfront condos and enjoyed the beautiful nilaveli beach.']
REV_001095,Nilaveli Beach,"we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull. it is easy to get a boat to pigion island if you like that og to go on a dolphinewhale watch in the early morning. the waves can be big, but it is still a nice place for kids too. the water is clear and clean.",cleanliness,positive,0.233,0.233,['the water is clear and clean.']
REV_001095,Nilaveli Beach,"we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull. it is easy to get a boat to pigion island if you like that og to go on a dolphinewhale watch in the early morning. the waves can be big, but it is still a nice place for kids too. the water is clear and clean.",location,positive,0.5,0.5,['we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull.']
REV_001095,Nilaveli Beach,"we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull. it is easy to get a boat to pigion island if you like that og to go on a dolphinewhale watch in the early morning. the waves can be big, but it is still a nice place for kids too. the water is clear and clean.",amenities,positive,0.367,0.367,"['we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull.', 'the waves can be big, but it is still a nice place for kids too.']"
REV_001095,Nilaveli Beach,"we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull. it is easy to get a boat to pigion island if you like that og to go on a dolphinewhale watch in the early morning. the waves can be big, but it is still a nice place for kids too. the water is clear and clean.",crowd,positive,0.5,0.5,['we visited this lovely beach in july 2018. there are hardy any people there and it is wonderfull.']
REV_001096,Nilaveli Beach,nice wide beach. usually bigger waves very good for fun and jumping. with view at the pigeon island. possible boat taxi to the pigeon island.,location,positive,0.25,0.25,['nice wide beach.']
REV_001096,Nilaveli Beach,nice wide beach. usually bigger waves very good for fun and jumping. with view at the pigeon island. possible boat taxi to the pigeon island.,amenities,positive,0.25,0.25,['nice wide beach.']
REV_001096,Nilaveli Beach,nice wide beach. usually bigger waves very good for fun and jumping. with view at the pigeon island. possible boat taxi to the pigeon island.,view,neutral,0.0,0.0,['with view at the pigeon island.']
REV_001096,Nilaveli Beach,nice wide beach. usually bigger waves very good for fun and jumping. with view at the pigeon island. possible boat taxi to the pigeon island.,transport,neutral,0.0,0.0,['possible boat taxi to the pigeon island.']
REV_001097,Nilaveli Beach,took a walk along this beach after diving nilaveli. beach was pretty empty. i was looking for somewhere to eat. not many options.,food,neutral,0.0,0.0,['i was looking for somewhere to eat.']
REV_001097,Nilaveli Beach,took a walk along this beach after diving nilaveli. beach was pretty empty. i was looking for somewhere to eat. not many options.,location,neutral,0.075,0.075,"['took a walk along this beach after diving nilaveli.', 'beach was pretty empty.']"
REV_001097,Nilaveli Beach,took a walk along this beach after diving nilaveli. beach was pretty empty. i was looking for somewhere to eat. not many options.,amenities,neutral,0.075,0.075,"['took a walk along this beach after diving nilaveli.', 'beach was pretty empty.']"
REV_001097,Nilaveli Beach,took a walk along this beach after diving nilaveli. beach was pretty empty. i was looking for somewhere to eat. not many options.,crowd,neutral,0.075,0.075,['beach was pretty empty.']
REV_001098,Nilaveli Beach,"clean beach, great to swim, relax and enjoy the sun. i would recommend for anyone passing by the east of sri lanka.",food,positive,0.522,0.522,"['clean beach, great to swim, relax and enjoy the sun.']"
REV_001098,Nilaveli Beach,"clean beach, great to swim, relax and enjoy the sun. i would recommend for anyone passing by the east of sri lanka.",cleanliness,positive,0.522,0.522,"['clean beach, great to swim, relax and enjoy the sun.']"
REV_001098,Nilaveli Beach,"clean beach, great to swim, relax and enjoy the sun. i would recommend for anyone passing by the east of sri lanka.",location,positive,0.522,0.522,"['clean beach, great to swim, relax and enjoy the sun.']"
REV_001098,Nilaveli Beach,"clean beach, great to swim, relax and enjoy the sun. i would recommend for anyone passing by the east of sri lanka.",amenities,positive,0.522,0.522,"['clean beach, great to swim, relax and enjoy the sun.']"
REV_001099,Nilaveli Beach,beautiful clean beach.this beach is really perfect not too many peoples hear. evening is the best time to get a sunbath hear.,cleanliness,positive,0.679,0.679,['beautiful clean beach.this beach is really perfect not too many peoples hear.']
